PREDICTED_DEFAULT,PROBABILITY_DEFAULT
0,0.494766854
1,0.524172629
1,0.81972461
0,0.360366561
1,0.69226634
1,0.755336109
1,0.564320865
1,0.566225032
1,0.771616238
1,0.615849453
1,0.779915667
1,0.598709123
1,0.756569157
1,0.829004322
0,0.44401572
0,0.386502154
1,0.693012914
1,0.583808571
1,0.823604271
1,0.509133629
0,0.394628339
1,0.571900787
1,0.74385921
0,0.437338683
1,0.68931612
1,0.699905166
0,0.19963972
1,0.713870578
0,0.483868475
1,0.714197392
0,0.372341859
0,0.348907258
0,0.429248067
1,0.591379584
0,0.453160731
1,0.636142419
0,0.481840833
1,0.721316069
0,0.270022123
1,0.539726463
0,0.429121021
1,0.805632787
1,0.777392507
1,0.510716852
1,0.514996482
1,0.644020891
0,0.466625584
0,0.404985636
1,0.653845832
1,0.541509229
1,0.713059739
1,0.789949521
0,0.311046413
1,0.624586867
0,0.45956174
1,0.781553528
0,0.272526872
1,0.763971353
0,0.488222243
0,0.320942548
1,0.501456352
1,0.797968653
0,0.495126938
1,0.503823419
0,0.43465684
0,0.334994036
1,0.591198784
1,0.798523844
1,0.692081102
0,0.423273589
1,0.585914462
0,0.31106456
0,0.20969032
1,0.649021918
0,0.477728185
0,0.163776815
1,0.649805655
1,0.516095702
0,0.277468217
0,0.296284911
1,0.613365441
1,0.599194372
1,0.81330346
0,0.290331547
0,0.183492734
1,0.837613201
0,0.407411586
1,0.605800044
1,0.761306242
1,0.576594041
1,0.825155939
1,0.518305724
0,0.348042981
1,0.701041561
0,0.442729309
0,0.37655388
0,0.461110401
1,0.726207891
1,0.775749549
1,0.54554052
1,0.66729709
1,0.669901424
0,0.371457302
1,0.515719881
0,0.217559515
1,0.567058047
0,0.217217238
0,0.365254205
0,0.388935449
1,0.716078149
1,0.673184614
0,0.298916564
1,0.628138354
0,0.302113095
0,0.42262737
1,0.807113835
1,0.634426466
1,0.544208056
1,0.807439883
1,0.66415063
1,0.599513383
0,0.373635184
1,0.549701907
1,0.61197709
1,0.715810853
1,0.823704115
1,0.859510946
1,0.601462693
1,0.677946917
1,0.719938004
0,0.237403248
0,0.313199943
0,0.358057541
0,0.394223955
1,0.850284398
1,0.744652764
0,0.220531128
0,0.106797951
0,0.316931527
1,0.610588966
1,0.84483025
0,0.345156234
1,0.669192784
0,0.294908833
0,0.418177655
1,0.785339786
1,0.526332333
1,0.505161952
1,0.539460612
0,0.249494731
0,0.355733882
1,0.822373173
0,0.307110656
1,0.576127638
0,0.496636649
1,0.685585611
1,0.822158409
0,0.277359944
1,0.832988526
1,0.542185202
1,0.791179874
1,0.579311834
1,0.605327677
1,0.618244294
0,0.240245607
0,0.336715396
0,0.448613724
0,0.461610766
1,0.756267019
1,0.52525823
0,0.280256995
1,0.540883807
0,0.24882595
0,0.312445453
0,0.331059041
0,0.356220885
1,0.712618624
1,0.555555667
0,0.272862086
0,0.294044244
0,0.247178591
0,0.404058192
1,0.729797995
0,0.118600428
0,0.163981848
0,0.409804968
1,0.53194645
0,0.348510834
0,0.28136949
0,0.270385572
0,0.269925696
1,0.663210791
0,0.468437531
1,0.90740187
1,0.565524043
0,0.442634083
0,0.29856293
1,0.787657638
0,0.178559319
0,0.127001394
1,0.577978432
1,0.640723097
0,0.333531675
0,0.488243779
1,0.529018219
1,0.577197316
0,0.307570968
1,0.697096652
0,0.206543522
1,0.787779795
0,0.424445489
1,0.567006587
1,0.827367135
0,0.490336004
1,0.802912884
1,0.638190224
1,0.73790417
1,0.527014362
1,0.8058903
1,0.799221981
1,0.561279481
1,0.888670596
0,0.258656403
0,0.409107616
1,0.544143198
1,0.659740397
1,0.771008935
0,0.449131797
0,0.290902546
0,0.141249824
0,0.166251917
1,0.515045101
1,0.888344848
1,0.689976898
0,0.319768943
0,0.397710002
0,0.231204004
1,0.539765459
1,0.762363497
1,0.903485996
0,0.309892539
0,0.322103554
0,0.447763848
1,0.823647198
0,0.29334902
1,0.635369278
0,0.306112575
1,0.757037878
1,0.539973727
1,0.743096323
1,0.570470453
1,0.685301269
0,0.477154317
0,0.243385644
0,0.384659839
0,0.355230109
0,0.259216021
1,0.689216963
0,0.481111379
0,0.24798616
1,0.73605313
0,0.363871164
0,0.495087591
1,0.59458012
0,0.401766108
1,0.718844005
1,0.817132481
0,0.273495982
0,0.381135313
1,0.633489675
1,0.536202166
0,0.268415249
1,0.535918229
0,0.280402099
0,0.241770019
1,0.55636614
1,0.534941473
0,0.258717303
0,0.46094764
1,0.862974661
0,0.278951915
0,0.334080582
0,0.478869984
1,0.848288657
1,0.749969513
0,0.17945568
1,0.716289165
0,0.222371596
0,0.32767839
1,0.809029744
0,0.455226851
0,0.473753716
0,0.484635945
0,0.166657529
1,0.833300061
0,0.453795072
1,0.866524291
0,0.438832588
1,0.849920297
1,0.521972958
1,0.802993018
0,0.081192033
1,0.556393283
1,0.840312206
0,0.264016648
1,0.715173185
1,0.658134956
1,0.573263778
0,0.379395216
0,0.194983565
0,0.242386736
0,0.385656509
1,0.787026804
0,0.209091682
1,0.519417463
0,0.419895634
1,0.815922123
1,0.578030791
0,0.140840209
0,0.292545119
0,0.266763413
0,0.341514148
0,0.424695007
0,0.354987915
0,0.252813524
0,0.314739846
1,0.529487667
1,0.825759889
1,0.738707424
0,0.43885112
1,0.512352661
1,0.508043535
0,0.253025978
0,0.382517596
1,0.57322916
1,0.617860871
1,0.5036334
0,0.327847192
0,0.444008053
0,0.148530654
0,0.315341261
1,0.71073667
0,0.462870694
1,0.59843803
1,0.524757835
0,0.367500663
0,0.200202179
0,0.25863958
0,0.266981735
0,0.269442318
0,0.151240556
0,0.229019953
0,0.248155815
0,0.176704669
1,0.837372945
0,0.282235193
1,0.772948041
0,0.298051886
0,0.490876398
1,0.509404833
1,0.814183357
1,0.539085054
0,0.379956998
0,0.461236355
1,0.657683616
0,0.396229029
1,0.500132402
0,0.272842681
0,0.491327567
0,0.414790843
1,0.570664096
1,0.707160089
0,0.430961204
1,0.775939979
1,0.675920368
0,0.481122989
0,0.328912822
1,0.518868248
1,0.799872414
0,0.322013083
0,0.385255428
0,0.333451541
1,0.660585464
0,0.139685988
1,0.757196553
1,0.511781494
1,0.725372026
1,0.7607641
1,0.516415083
1,0.79145303
1,0.869410052
1,0.564800175
0,0.090698888
1,0.538979534
0,0.249148847
1,0.883858162
1,0.577415561
0,0.168913656
1,0.660254908
1,0.631789239
0,0.253647098
1,0.841517542
1,0.766723127
1,0.517807008
1,0.764588837
1,0.662499199
0,0.374946626
1,0.566691053
0,0.461779173
0,0.456899664
1,0.798584408
0,0.408472707
1,0.596250955
1,0.715576195
1,0.689244855
0,0.353674448
0,0.258760678
0,0.232872786
0,0.312795885
0,0.365266569
0,0.38302302
1,0.595371074
0,0.306544431
0,0.455290524
1,0.579409771
1,0.641895224
1,0.556507359
0,0.235882907
0,0.29234165
1,0.543142316
0,0.402082252
0,0.334464642
1,0.547783411
0,0.343502154
1,0.709667982
1,0.785434399
0,0.098021676
0,0.44665796
1,0.587537345
1,0.784959374
0,0.308686178
0,0.466561096
1,0.593253187
0,0.252781924
1,0.654345674
1,0.703233692
0,0.331023065
0,0.37477067
1,0.729770118
0,0.427848211
0,0.403136937
0,0.400425368
1,0.788814199
1,0.601746547
1,0.568689943
0,0.387511599
1,0.664013351
1,0.82447029
0,0.332779343
1,0.642974478
0,0.476445459
1,0.853019823
1,0.82537681
1,0.752563598
1,0.846240208
1,0.536225332
1,0.574502343
0,0.338253971
1,0.664357649
0,0.370312874
0,0.255962739
0,0.496858023
1,0.75464939
0,0.42183732
0,0.182120569
0,0.34705106
0,0.160566763
1,0.731460123
1,0.635600344
1,0.670262181
1,0.565922261
1,0.565092348
0,0.162968164
0,0.430846367
1,0.739529448
0,0.312501263
0,0.316146608
1,0.713816554
0,0.301247565
1,0.690714821
0,0.356412378
1,0.579203833
0,0.45236402
1,0.60211004
1,0.650177162
0,0.453462049
1,0.733926811
1,0.744995823
1,0.761103297
1,0.751712547
1,0.639834158
1,0.807062788
0,0.243163936
0,0.376684828
1,0.834536954
1,0.782903655
1,0.620838493
1,0.846804399
1,0.721892582
1,0.778262961
0,0.293735363
1,0.815594298
0,0.285441592
1,0.503325575
0,0.418612914
0,0.434542957
0,0.400868114
1,0.54926962
1,0.54115536
1,0.604432919
0,0.132971491
1,0.577402145
0,0.465002146
1,0.556190017
1,0.585537416
1,0.666527143
1,0.777250982
0,0.399432385
0,0.463090915
0,0.440375405
0,0.443370045
1,0.583440863
1,0.804667697
1,0.8290302
1,0.589171749
0,0.398361822
1,0.840773967
0,0.340695021
0,0.207313706
1,0.798118758
0,0.286742553
0,0.479957027
1,0.807047428
0,0.220889885
0,0.352804422
1,0.702344476
1,0.674701192
0,0.355650374
1,0.682049121
0,0.498947823
1,0.572192891
0,0.411365874
0,0.376496687
0,0.382319366
0,0.205436794
0,0.256260058
1,0.734138928
1,0.649935394
0,0.450067371
0,0.325399345
1,0.615411397
0,0.477201016
1,0.793718551
1,0.648368531
0,0.195426281
1,0.825076746
0,0.472188111
1,0.58114959
1,0.795771583
1,0.586888339
0,0.499128495
1,0.5018945
0,0.382832078
1,0.628556912
1,0.735438161
0,0.334845822
0,0.224714357
1,0.519271437
0,0.431986694
1,0.549394991
0,0.334251195
0,0.363384553
1,0.803972087
0,0.434932813
1,0.514279477
1,0.506425786
0,0.440232172
0,0.403566228
1,0.536089308
0,0.336195438
0,0.446998498
1,0.835074323
0,0.314722393
0,0.377674952
0,0.10163315
1,0.557852326
0,0.238034545
0,0.489421276
0,0.301948822
1,0.512290968
0,0.363609432
0,0.331665414
1,0.875416048
1,0.758328537
0,0.309957133
0,0.396166113
1,0.75324555
0,0.433535224
0,0.46124323
1,0.781795855
1,0.681134272
0,0.420511538
0,0.330473074
1,0.609015661
1,0.754696419
1,0.605735564
1,0.536082472
1,0.547398009
0,0.38287762
1,0.728495232
0,0.309858584
1,0.635734066
0,0.250754094
0,0.311356936
1,0.528777014
0,0.361847122
0,0.345329052
0,0.491273165
0,0.431586658
0,0.476206268
0,0.483945569
1,0.774257231
1,0.624142379
1,0.678186134
1,0.777611727
0,0.255477915
0,0.179977703
1,0.712242199
1,0.632461048
1,0.54802785
1,0.801927684
1,0.656641268
0,0.360696055
0,0.259171168
1,0.666493915
1,0.600916445
0,0.353549554
0,0.356375413
1,0.779921611
1,0.67661579
1,0.877623777
0,0.470183846
0,0.370199174
1,0.717497839
0,0.246727091
0,0.368806549
1,0.65928973
0,0.20239995
0,0.278705068
1,0.660746778
1,0.788738409
0,0.3897359
0,0.266676986
0,0.39172497
1,0.557331939
1,0.719184054
1,0.635973982
1,0.719968215
1,0.746437069
1,0.80877083
0,0.36279652
1,0.737536588
1,0.812126595
1,0.779470618
0,0.493906046
1,0.696484596
1,0.639122958
0,0.455305068
0,0.196502756
1,0.640901584
0,0.353806075
0,0.256075729
0,0.323814963
1,0.886372942
1,0.517737625
1,0.682505662
0,0.244392974
1,0.555797155
0,0.210295472
1,0.686094138
1,0.570369731
1,0.718925381
1,0.734138297
0,0.286771664
0,0.281741527
1,0.53452592
0,0.322163517
0,0.428103549
0,0.369634636
0,0.492421542
1,0.669351142
1,0.620857036
1,0.608771916
1,0.696865787
0,0.467463882
0,0.22318016
0,0.342405857
1,0.584866225
0,0.301386793
0,0.1477342
1,0.825247528
0,0.385690987
0,0.327022606
0,0.352642526
1,0.724070303
1,0.6218183
1,0.570532776
1,0.518953719
0,0.396953374
1,0.83129307
1,0.655708278
0,0.471503634
0,0.140164841
1,0.534420499
0,0.28339689
1,0.789318453
0,0.289232217
1,0.578655801
1,0.567965876
0,0.429325932
1,0.802812687
0,0.425856803
1,0.634288068
1,0.630708264
1,0.720533453
1,0.7871286
0,0.315554976
0,0.396372849
1,0.758295477
1,0.549502671
1,0.653149981
1,0.777795119
0,0.438199953
0,0.444008665
0,0.366716012
1,0.671666577
1,0.64809389
1,0.831690836
1,0.613661916
1,0.803542453
1,0.659771522
0,0.436246208
0,0.083979252
0,0.312016897
1,0.651151494
1,0.527177137
1,0.516496323
0,0.421177881
0,0.382037415
1,0.54695009
0,0.237048988
0,0.492736846
1,0.559943825
0,0.437244234
1,0.745099348
1,0.565912196
0,0.361597547
0,0.324975528
1,0.904125821
1,0.767339795
0,0.385759333
0,0.462346493
0,0.497969809
0,0.099801338
1,0.717659066
0,0.290253971
0,0.318538069
0,0.412834773
0,0.230937234
1,0.57781942
0,0.362084978
1,0.54309639
0,0.435672656
0,0.455292808
0,0.245287626
1,0.646501598
0,0.472385414
1,0.757571556
1,0.777665005
0,0.249400179
1,0.699030048
1,0.556350206
0,0.430232365
1,0.55357022
1,0.793247878
1,0.578511585
0,0.364130543
1,0.565366004
1,0.553324956
0,0.32080122
0,0.335055101
1,0.797644273
0,0.451777988
0,0.276654747
1,0.688619198
1,0.654513746
1,0.724127423
1,0.88378744
1,0.574728007
0,0.458446374
1,0.790521092
0,0.335759561
1,0.565791589
0,0.461836486
1,0.601001435
0,0.23173815
1,0.525413846
0,0.432891931
0,0.101558889
1,0.563643537
0,0.390590658
0,0.449578097
1,0.560810865
1,0.531814116
0,0.282754704
0,0.310844259
0,0.300662041
0,0.354248739
1,0.569324384
1,0.524254224
1,0.588372995
1,0.531808267
1,0.719477731
0,0.280196211
0,0.467633245
1,0.912674959
1,0.734536601
0,0.410191026
0,0.417079754
1,0.564926957
1,0.588985548
0,0.301688981
1,0.643777503
1,0.895499538
1,0.676343998
0,0.496844818
1,0.549479203
0,0.218355104
1,0.665116342
1,0.587328386
1,0.578988282
1,0.683730556
0,0.48384225
0,0.472997157
0,0.306765884
0,0.454560732
0,0.401009726
1,0.829572109
0,0.372638881
0,0.337772515
1,0.556526691
1,0.691551971
0,0.203422871
0,0.352684217
1,0.79605626
1,0.62699399
0,0.360197366
0,0.306157872
0,0.296982008
1,0.583404175
1,0.507549443
1,0.564111359
1,0.666567383
0,0.452639499
1,0.737939399
1,0.857889573
0,0.279452465
1,0.839762157
1,0.827951158
0,0.415971814
1,0.769670171
1,0.855566768
0,0.241520155
1,0.547426751
1,0.840931636
1,0.635882872
1,0.599642438
1,0.832095256
1,0.806791745
0,0.275533524
0,0.291770918
1,0.562859056
1,0.738253721
0,0.476779118
1,0.518709808
1,0.519668555
1,0.621661571
1,0.755546959
0,0.3917204
0,0.328826336
0,0.385685162
0,0.36465099
1,0.814679749
1,0.798839491
0,0.292740203
0,0.192655928
1,0.851234717
1,0.51077158
1,0.60912348
1,0.737569678
1,0.527724086
0,0.436054697
0,0.113930074
0,0.16992958
0,0.369370717
1,0.740994372
1,0.526585368
1,0.536924596
1,0.548905387
1,0.576347894
0,0.3666577
1,0.730387694
1,0.724263153
0,0.347539549
0,0.464015336
0,0.423419669
1,0.823894919
1,0.79001403
1,0.763443102
1,0.760629285
1,0.853302965
0,0.191352025
0,0.493311809
0,0.279245105
1,0.705833293
1,0.602019208
0,0.393231895
0,0.471167248
1,0.589372006
1,0.786400492
0,0.395645471
1,0.691702679
0,0.173143746
0,0.398581132
0,0.384220979
1,0.616902399
0,0.245325982
0,0.249649805
0,0.376734823
1,0.835254447
0,0.232923265
1,0.874143068
0,0.148813528
0,0.269199863
1,0.557692875
1,0.531715144
0,0.428220824
1,0.698306356
1,0.815830583
1,0.678684171
1,0.511127695
0,0.302357589
1,0.712079851
1,0.623749052
0,0.264334487
1,0.656015427
1,0.850155614
0,0.259672521
0,0.314062612
1,0.572388789
0,0.441430924
0,0.2276052
1,0.544219501
0,0.423065858
1,0.571358867
1,0.533411478
1,0.565098384
0,0.316544922
1,0.571117237
1,0.585733633
0,0.29220209
1,0.755310006
0,0.491203445
0,0.270485434
0,0.143554484
1,0.673526913
0,0.224815941
1,0.761631522
0,0.425640555
1,0.641615102
0,0.395678407
1,0.66504411
0,0.410761723
0,0.281621515
0,0.366016311
0,0.44243408
1,0.805252878
1,0.818115045
0,0.374070463
1,0.60899095
0,0.225355674
1,0.82053885
0,0.201911407
1,0.611526032
0,0.401142707
0,0.444715851
0,0.407619238
1,0.780150429
1,0.534381245
1,0.662180471
0,0.360281358
1,0.670841641
1,0.665835702
0,0.286819849
0,0.479607135
0,0.366753523
0,0.359810451
0,0.285300413
0,0.36368608
1,0.800406376
0,0.498924088
1,0.754034354
0,0.319798044
1,0.818783323
1,0.5154676
0,0.398061307
0,0.291252397
1,0.745613767
1,0.54645753
1,0.825225722
0,0.320606525
0,0.450357678
1,0.744350399
1,0.672012761
0,0.465543142
0,0.213215411
0,0.489402273
0,0.491369855
0,0.345842387
1,0.645466683
0,0.238589235
1,0.578716209
0,0.408760879
0,0.254455994
1,0.799326306
1,0.735696445
0,0.459363862
0,0.498110311
1,0.580428093
1,0.7327448
0,0.448073696
1,0.752469668
0,0.416373818
0,0.474910599
0,0.364646974
1,0.715404251
1,0.778600051
0,0.446093024
1,0.679708331
0,0.449527603
1,0.650866817
0,0.426765604
0,0.244999767
1,0.692448729
0,0.292034952
0,0.333356157
1,0.899164155
1,0.85130026
0,0.497629975
1,0.827659176
1,0.530160391
1,0.812454317
0,0.266450081
1,0.699821989
0,0.360310717
0,0.209778834
0,0.374882646
1,0.793608216
0,0.193419931
1,0.842490301
1,0.702305509
0,0.379514377
0,0.223475929
0,0.463519143
0,0.213641123
0,0.457073249
0,0.187794585
1,0.855533859
1,0.668800482
0,0.381667982
1,0.604158268
0,0.411868037
0,0.349792965
0,0.446487851
0,0.322160779
1,0.698536357
1,0.569550484
0,0.489975111
1,0.747789865
1,0.813134365
0,0.357677093
1,0.516124329
0,0.343762605
1,0.61632009
1,0.754385725
1,0.609188048
1,0.544905417
0,0.473970785
1,0.840865909
0,0.148592779
1,0.605494191
1,0.502363188
1,0.825682772
1,0.760149178
1,0.600508469
0,0.475251506
0,0.479015972
0,0.317791486
1,0.715850028
0,0.207971556
1,0.796112343
1,0.561987574
1,0.581461679
1,0.812784847
0,0.43760639
0,0.316734763
0,0.345166232
0,0.408284437
0,0.146932614
0,0.432804249
1,0.515127628
1,0.730466703
1,0.690597373
0,0.260478837
0,0.158821286
0,0.32596472
1,0.789683735
0,0.100655623
1,0.607014181
1,0.673897625
0,0.180295767
0,0.344388829
0,0.377163418
1,0.502865555
1,0.537899439
0,0.359457974
0,0.232546479
1,0.661935791
1,0.603187561
1,0.537565987
0,0.358873203
0,0.420676514
1,0.89840213
0,0.275384816
0,0.498671654
1,0.727928926
1,0.824357384
0,0.303165558
1,0.73183667
1,0.779705792
1,0.624838241
1,0.717722789
0,0.313674996
0,0.257317751
0,0.301550065
1,0.766650948
1,0.800440772
1,0.776392819
1,0.522946256
0,0.17111003
0,0.273259744
1,0.696321516
0,0.075216994
0,0.163016834
0,0.42039498
1,0.692066798
0,0.395997998
0,0.478079223
1,0.607881474
1,0.776933199
0,0.404207104
1,0.795085769
1,0.750851473
1,0.773664044
1,0.553571604
0,0.464455685
0,0.400174673
1,0.831074695
1,0.853708382
1,0.533211039
0,0.266743402
1,0.549012721
1,0.593100959
0,0.477327987
0,0.351672775
0,0.310199674
0,0.166716844
1,0.564547462
0,0.483397508
0,0.266723695
1,0.626391384
0,0.472615742
0,0.225101559
1,0.574741773
1,0.851933347
1,0.579380122
0,0.498156105
0,0.453953536
0,0.286275738
0,0.283223411
1,0.601002501
1,0.742592294
1,0.840542405
0,0.401717226
0,0.207677042
0,0.374432354
0,0.363943562
0,0.491062584
0,0.325332286
0,0.483071193
1,0.516903286
0,0.205536689
0,0.281713502
0,0.49942252
1,0.739832265
0,0.136758193
0,0.36491421
0,0.459097184
0,0.327968536
0,0.477501557
1,0.862532485
1,0.884945966
1,0.68756798
1,0.649000183
1,0.576998682
0,0.395796345
1,0.691640818
1,0.612936982
0,0.486093241
0,0.416933287
1,0.670174392
0,0.164241641
0,0.310637185
1,0.799950315
1,0.570639511
0,0.29136625
0,0.19656265
1,0.601424564
1,0.799064116
1,0.523659398
0,0.254051059
1,0.536520584
0,0.350799926
0,0.458830813
1,0.871568269
1,0.86513796
1,0.592852577
0,0.414565403
1,0.577760009
1,0.515731224
0,0.422766513
1,0.580563473
1,0.534153051
0,0.382100107
1,0.528050277
1,0.84203771
0,0.152660794
1,0.750099335
0,0.470284562
1,0.720698749
1,0.552337967
1,0.765610025
0,0.220490729
0,0.220581117
1,0.637219781
0,0.284546798
0,0.447402589
1,0.577475634
1,0.550206554
0,0.487039104
0,0.470477794
0,0.465197562
0,0.304449041
0,0.323756512
0,0.353964141
1,0.69639396
0,0.285616204
0,0.463680186
0,0.159651884
1,0.638652974
1,0.543780174
0,0.403244537
0,0.427292251
0,0.411045717
0,0.380235184
1,0.593320442
1,0.557532498
1,0.612702585
0,0.460657166
1,0.654449949
0,0.365232495
0,0.152942919
1,0.669493308
0,0.229064939
1,0.656911898
1,0.50184109
0,0.433818985
1,0.630777785
1,0.538416756
1,0.569597559
1,0.866744402
1,0.6477712
1,0.856922657
1,0.596649782
1,0.798344975
1,0.706735375
0,0.38408755
0,0.417893624
0,0.305667213
0,0.18168431
1,0.858206336
1,0.808842646
0,0.48345505
0,0.272917837
1,0.750848066
1,0.78726597
1,0.821893547
0,0.340117419
1,0.72946972
0,0.200893712
0,0.280099914
0,0.424399886
0,0.462244134
0,0.356782704
1,0.605553444
0,0.289679356
0,0.286558973
1,0.658770396
1,0.752998753
0,0.435641231
0,0.305021521
0,0.454532691
0,0.442937399
1,0.559083213
1,0.586904549
1,0.550717094
1,0.531161074
0,0.425750802
1,0.678124494
1,0.628791318
0,0.43969491
0,0.438630165
1,0.596172837
0,0.170313678
0,0.38636601
1,0.593822042
0,0.213387988
1,0.818194973
1,0.571674462
1,0.841823637
0,0.153314519
1,0.657981491
0,0.434386349
1,0.66806969
0,0.370228437
0,0.248813462
0,0.417056469
1,0.728271422
0,0.325278937
0,0.321799923
0,0.11208312
0,0.259313837
1,0.603966654
0,0.432250801
0,0.366456163
1,0.590863067
1,0.514668515
0,0.226303064
1,0.54554851
1,0.561764993
0,0.341780034
0,0.241407728
0,0.316859869
1,0.632429507
0,0.42525973
1,0.707372077
0,0.494004405
1,0.500500537
1,0.747227478
0,0.351641706
0,0.214580765
0,0.38034889
0,0.38376907
0,0.298500568
1,0.750636654
1,0.746620645
1,0.515088385
0,0.479831754
1,0.762183645
1,0.553606453
1,0.763941397
1,0.806562572
0,0.434164809
1,0.525216047
0,0.306429692
1,0.712311572
1,0.558904903
0,0.37780363
0,0.373792333
0,0.140960177
0,0.425989514
0,0.274806495
1,0.515145298
0,0.396442725
0,0.266220913
0,0.397133893
0,0.216312057
1,0.743614529
1,0.609964216
0,0.443655075
1,0.732114478
1,0.738426101
1,0.778827588
1,0.647963043
1,0.578337095
1,0.805173438
0,0.239193445
0,0.414091586
1,0.574004668
0,0.224039995
0,0.485871083
1,0.813049452
1,0.642547273
1,0.541992796
0,0.307887054
0,0.233761843
0,0.176229175
1,0.752482618
1,0.544464467
0,0.248980526
1,0.640941505
0,0.476821042
0,0.408413671
0,0.264523039
1,0.581224504
0,0.42481082
1,0.752508164
0,0.275170213
0,0.355375389
0,0.275934532
0,0.180521458
0,0.305923033
1,0.678227011
1,0.68610486
1,0.771642869
1,0.566883124
1,0.729174449
0,0.413554919
1,0.505127849
1,0.823279539
0,0.173056816
1,0.685612605
0,0.289941361
1,0.541428164
0,0.296262962
0,0.258031463
1,0.688616974
0,0.37997647
0,0.268421135
1,0.742542146
1,0.721405274
0,0.146451378
0,0.215013614
1,0.749853593
1,0.656895397
0,0.16540861
1,0.529564855
0,0.494613568
1,0.777298352
1,0.62890554
1,0.737341098
0,0.318268595
0,0.3924883
1,0.657360926
0,0.409266483
0,0.275380448
1,0.718443735
0,0.232207247
1,0.745042335
1,0.649332154
0,0.250249281
0,0.289314773
1,0.607867174
1,0.631164423
0,0.351903507
0,0.370478359
1,0.620390868
1,0.777004781
0,0.3885023
1,0.686037614
0,0.46073209
1,0.66269852
1,0.685579097
1,0.626959322
0,0.402280057
0,0.464485484
1,0.620940795
0,0.213521737
0,0.162271533
1,0.56313931
1,0.777534257
1,0.850134224
0,0.319897172
0,0.243769544
1,0.725505175
1,0.55866403
1,0.597952823
1,0.558546111
1,0.720920696
0,0.280429255
1,0.699715471
0,0.495271484
0,0.262150985
1,0.680792652
1,0.52805301
1,0.840216767
1,0.683943517
0,0.356971523
1,0.698929913
1,0.702983019
1,0.541474687
1,0.598463033
1,0.71754254
0,0.243279952
1,0.883683391
1,0.771233709
1,0.504108373
1,0.656349464
1,0.844556263
1,0.838748622
1,0.706396101
0,0.478942034
0,0.248540854
0,0.404232437
0,0.288726631
0,0.345934605
1,0.675242133
1,0.644125398
1,0.612817019
0,0.376772094
0,0.393822019
1,0.658823575
0,0.328158356
0,0.401593467
1,0.597130059
1,0.8250087
0,0.398220747
1,0.724572597
0,0.490653111
1,0.686901838
1,0.719910159
0,0.229766612
0,0.293378142
1,0.786505353
0,0.288386519
1,0.78632803
1,0.796327066
1,0.669988669
0,0.370504873
1,0.792634195
0,0.4114533
1,0.548156557
0,0.133493807
1,0.598684848
0,0.247523908
1,0.74246865
1,0.772638558
1,0.840373047
1,0.776534699
0,0.243665935
0,0.398715098
1,0.789253187
0,0.456226991
0,0.308075252
0,0.374755991
1,0.829349293
0,0.31806639
0,0.279139902
1,0.85154052
0,0.196551102
1,0.691364716
0,0.453517011
1,0.775685124
1,0.653287202
0,0.409937317
1,0.616547011
1,0.718164952
0,0.331236789
1,0.567808491
0,0.422956843
1,0.645824177
1,0.632369446
0,0.228250086
0,0.193924139
0,0.293529503
0,0.444101604
1,0.765696585
1,0.664162434
1,0.574314368
1,0.72459822
0,0.240231877
0,0.345507532
1,0.654514126
1,0.55327209
1,0.79314376
0,0.283812576
0,0.30538001
0,0.18062758
1,0.568868852
0,0.467682707
0,0.452112882
1,0.703397034
1,0.687128814
0,0.424002972
0,0.298147863
0,0.487163825
0,0.382569979
0,0.339825082
1,0.776869704
1,0.60901137
0,0.245635543
1,0.562890472
1,0.761166545
1,0.602058635
0,0.323043596
1,0.517813756
1,0.72055773
1,0.811098227
0,0.386529295
1,0.789245326
1,0.641216794
0,0.45667923
1,0.825484145
0,0.152315905
0,0.237180138
0,0.359681452
0,0.415700838
0,0.195444552
0,0.446166934
0,0.464150044
1,0.676155218
1,0.579026368
0,0.386625947
0,0.40064721
1,0.632434267
1,0.797976877
0,0.143027049
0,0.29741159
1,0.800297272
1,0.832137968
1,0.736823141
0,0.475821938
0,0.493761502
0,0.147135953
1,0.784089566
0,0.392054342
0,0.286454941
0,0.133980908
0,0.299405054
1,0.827882653
1,0.683299844
1,0.528474615
1,0.742329064
0,0.163357617
1,0.589919417
0,0.139313723
1,0.62798569
1,0.527056554
1,0.575346178
0,0.413781069
0,0.498011391
1,0.695238749
1,0.716099625
0,0.440962633
1,0.794776585
0,0.365347809
1,0.527150906
1,0.587539437
0,0.168714054
1,0.660017609
0,0.395346762
1,0.638968273
1,0.521541661
0,0.253870418
0,0.265696572
1,0.813338926
1,0.786065012
0,0.204256589
0,0.327255013
1,0.719522112
1,0.633049109
0,0.264996552
1,0.723864783
0,0.438385704
0,0.365171413
1,0.664833805
1,0.565717824
1,0.781313755
1,0.705717089
0,0.480340929
0,0.39347018
1,0.80692428
1,0.779410146
0,0.227131634
1,0.589383801
1,0.766521597
1,0.831605649
1,0.534418464
0,0.20400116
1,0.645764944
0,0.22198588
1,0.77733695
0,0.346629218
1,0.75372362
0,0.314704592
1,0.556161565
0,0.37819621
1,0.541892075
0,0.147117511
0,0.406813351
1,0.61683394
1,0.502350526
0,0.286600306
1,0.635726046
1,0.565554358
0,0.32664904
1,0.562031589
0,0.342701969
1,0.535562645
1,0.628276991
0,0.328372557
0,0.426223995
0,0.256948046
0,0.370980214
1,0.645985534
0,0.268099078
